Ticket #,Customer Complaint,Date,Time,Received Via,City,State,Zip code,Filing on Behalf of Someone,Status
259001,"Internet help @ , South Lyon, MI 48178",27-04-2015,1:35:11 PM,Customer Care Call,South Lyon,Michigan,48178,No,Closed
256720,very low wireless speed not working well,25-04-2015,10:32:11 AM,Internet,South River,New Jersey,8882,No,Closed
309812,internet service from comcast,27-05-2015,4:07:27 PM,Internet,Southampton,Pennsylvania,18966,No,Solved
293693,Comcast,16-05-2015,8:17:04 PM,Customer Care Call,Southaven,Mississippi,38672,No,Open
346868,Data Usage Cap,17-06-2015,6:12:02 PM,Internet,Southaven,Mississippi,38672,No,Open
350181,Charged for data not actually used,18-06-2015,5:39:28 PM,Customer Care Call,Southaven,Mississippi,38671,No,Open
350184,Charged for data not actually used,18-06-2015,5:39:57 PM,Customer Care Call,Southaven,Mississippi,38671,No,Closed
362544,Data overage charges,24-06-2015,3:59:46 PM,Internet,Southaven,Mississippi,38671,No,Solved
339614,Poor internet,13-06-2015,10:37:11 PM,Customer Care Call,Southfield,Michigan,48034,No,Open
375943,Speed,30-06-2015,7:11:06 PM,Internet,Southfield,Michigan,48076,No,Open
261499,billing issues,28-04-2015,1:31:05 PM,Customer Care Call,Spokane,Washington,99205,No,Closed
270680,"Fraudulent billing, erroneous billing, overbilling",5/3/2015,4:10:46 PM,Customer Care Call,Spokane,Washington,99201,No,Closed
361098,xfinity customer service,24-06-2015,9:57:42 AM,Internet,Spokane,Washington,99208,No,Solved
363813,Internet price,25-06-2015,4:40:33 AM,Customer Care Call,Spokane,Washington,99223,No,Solved
218518,Comcast throttling my high-speed internet,4/5/2015,3:24:23 PM,Customer Care Call,Spokane Valley,Washington,99216,No,Closed
375809,Slow internet / Over Charged Billing,30-06-2015,6:26:09 PM,Internet,Spokane Valley,Washington,99212,Yes,Open
314752,No internet available since a comcast techinitian did an intervention to change plans,30-05-2015,8:00:45 AM,Internet,Spring,Texas,77382,No,Solved
352940,Comcast Xfinity Monopoly Abuses,19-06-2015,6:35:52 PM,Internet,Spring,Texas,77389,No,Open
359794,Comcast Billing Support and Practices,23-06-2015,6:56:46 PM,Internet,Spring,Texas,77388,No,Solved
364963,Extremely Poor Customer Service,25-06-2015,1:10:31 PM,Internet,Spring,Texas,77373,Yes,Solved
316650,Interrnet Service,6/1/2015,12:41:14 PM,Customer Care Call,Spring City,Pennsylvania,19475,No,Closed
244218,Comcast,20-04-2015,10:19:31 AM,Customer Care Call,Spring Lake,Michigan,49456,No,Closed
256691,Comcast Cable and Internet,25-04-2015,9:56:34 AM,Internet,Spring Lake,North Carolina,28390,No,Closed
218124,Comcast,4/4/2015,7:06:05 PM,Customer Care Call,Springfield,Illinois,62704,No,Closed
259189,Comcast,27-04-2015,2:26:26 PM,Customer Care Call,Springfield,Illinois,62712,No,Closed
283536,Comcast accourt,5/11/2015,1:39:44 PM,Internet,Springfield,Illinois,62703,No,Solved
318436,availabilty,6/2/2015,11:04:13 AM,Internet,Springfield,Illinois,62711,No,Closed
338859,Comcast Internet Services,13-06-2015,11:08:27 AM,Internet,Springfield,Illinois,62703,No,Solved
358498,Unfair billing practices by Comcast Xfinity,23-06-2015,2:00:31 PM,Internet,Springfield,Illinois,62704,No,Solved
364896,Unfair Billing Practices,25-06-2015,1:05:19 PM,Internet,Springfield,Illinois,62701,No,Solved
371472,Incorrect Billing of NON-RENTED Equipment,29-06-2015,6:21:41 AM,Customer Care Call,Springfield,Illinois,62704,No,Solved
242481,paying for hi speed internet 105 mbps,17-04-2015,9:02:05 PM,Customer Care Call,Springfield,Massachusetts,1128,No,Closed
350035,"Comcast Internet, being charged full price for partial service",18-06-2015,4:50:42 PM,Internet,Springfield,Oregon,97478,No,Solved
363649,Poor Quality Service and Broken Promises,24-06-2015,10:54:37 PM,Customer Care Call,Springfield,Oregon,97477,No,Pending
218097,Monthly Rate Confusion & Poor Customer Support,4/4/2015,6:20:50 PM,Internet,St Augustine,Florida,32080,No,Closed
326114,billing complaint - Comcast digital phone/internet service,6/5/2015,6:03:30 PM,Customer Care Call,St Augustine,Florida,32086,No,Solved
357733,Comcast (Xfinity) Internet Service,23-06-2015,10:52:14 AM,Internet,St Augustine,Florida,32084,No,Solved
340158,Cant cancel internet on Sundays?,14-06-2015,7:33:20 PM,Customer Care Call,St Cloud,Florida,34772,No,Solved
361572,Internet Speeds,24-06-2015,12:10:30 PM,Customer Care Call,St Johns,Florida,32259,No,Solved
313370,Comcast - HBO - PS3,29-05-2015,12:44:16 PM,Internet,St Paul,Minnesota,55104,No,Pending
369429,Over Charged for Service Never Received,26-06-2015,9:52:17 PM,Customer Care Call,St. Augustine,Florida,32080,No,Solved
262108,Comcast,28-04-2015,4:03:22 PM,Customer Care Call,St. Paul,Minnesota,55108,No,Closed
320534,Billing Issues,6/3/2015,10:55:17 AM,Internet,St. Paul,Minnesota,55116,No,Closed
362731,Internet speeds not as advertised. Bandwith not available as advertised,24-06-2015,4:38:27 PM,Customer Care Call,St. Paul,Minnesota,55116,No,Solved
376190,Comcast Xfinity Deceptive Billing Practices,30-06-2015,9:33:20 PM,Customer Care Call,St. Paul,Minnesota,55116,No,Closed
329610,Xfiniti account,6/8/2015,9:33:54 PM,Customer Care Call,Steamboat Springs,Colorado,80477,No,Solved
297456,Excessive early termination fees due immediately after 10+ years of service,19-05-2015,3:45:08 PM,Internet,Stephens City,Virginia,22655,No,Solved
247328,Comcast Complaint,21-04-2015,1:17:54 PM,Internet,Sterling,Illinois,61081,Yes,Closed
372295,"Comcast Forcing me to purchase cable tv, only want internet",29-06-2015,1:36:41 PM,Customer Care Call,Sterling,Illinois,61081,No,Solved
262192,installed on 4/26 still not working,28-04-2015,4:27:34 PM,Customer Care Call,Sterling,Virginia,20166,No,Closed
322413,Comcast / Xfinity Billing Issue,6/3/2015,10:29:02 PM,Internet,Sterling Heights,Michigan,48312,No,Solved
369649,Xfinity security system,27-06-2015,8:28:16 AM,Internet,Sterling Heights,Michigan,48310,No,Solved
361383,Billing Overcharging Issues By Comcast,24-06-2015,11:14:43 AM,Internet,Sterling Hts,Michigan,48310,No,Pending
359099,Internet Speed Cut in Half with no Notification,23-06-2015,3:55:31 PM,Internet,Stevensville,Michigan,49127,No,Pending
337660,internet access,6/12/2015,4:23:28 PM,Customer Care Call,Stillwater,Minnesota,55082,No,Pending
327569,Data Caps,6/7/2015,6:09:44 PM,Internet,Stockbridge,Georgia,30281,No,Solved
362576,Comcast Data Cap,24-06-2015,4:04:24 PM,Customer Care Call,Stockbridge,Georgia,30281,No,Pending
236066,Complaint#67455,14-04-2015,9:38:30 PM,Customer Care Call,Stockton,California,95219,No,Closed
319877,Bad interner speeds and access,6/2/2015,7:54:40 PM,Customer Care Call,Stockton,California,95062,Yes,Closed
360748,Billing practices,24-06-2015,2:11:24 AM,Internet,Stockton,California,95219,No,Closed
368078,Fraud,26-06-2015,12:47:29 PM,Customer Care Call,Stockton,California,95202,No,Open
211784,billing,4/1/2015,12:32:23 PM,Customer Care Call,Stone Mountain,Georgia,30083,No,Closed
220145,No email service from Comcast,4/6/2015,5:02:34 PM,Internet,Stone Mountain,Georgia,30087,No,Closed
223729,Service Quality,4/8/2015,11:54:56 AM,Customer Care Call,Stone Mountain,Georgia,30088,No,Closed
336079,No internet service,6/11/2015,10:35:03 PM,Internet,Stone Mountain Ga,Georgia,30087,No,Solved
218840,COMPLAINT ABOUT COMCAST/XFinity,4/6/2015,9:02:43 AM,Customer Care Call,Stoughton,Massachusetts,2072,No,Closed
372154,Comcast- Unfair Pricing,29-06-2015,12:55:22 PM,Customer Care Call,Streamwood,Illinois,60107,No,Open
333465,high speed internet access,6/10/2015,5:32:37 PM,Customer Care Call,Stuart,Florida,24996,No,Closed
344690,Internet being throttled,16-06-2015,10:58:37 PM,Internet,Sugar Land,Texas,77479,No,Open
308769,no internet service for more than 20 days,27-05-2015,9:46:33 AM,Internet,Sugarland,Texas,77479,No,Solved
303597,Paying for service for 12 months without recieving the service,22-05-2015,2:31:20 PM,Customer Care Call,Suisun City,California,94585,No,Solved
233471,Internet Outage,13-04-2015,8:19:14 PM,Internet,Suitland,Maryland,20746,No,Closed
356742,Comcast data cap,22-06-2015,5:43:44 PM,Internet,Sullivan's Island,South Carolina,29482,No,Solved
361903,Continuous Internet problems.,24-06-2015,1:22:57 PM,Customer Care Call,Summerfield,Florida,34491,No,Solved
255037,Billing - Comcast,24-04-2015,12:22:26 PM,Internet,Sunnyvale,California,94087,No,Closed
272394,Comcast refusing to fix connectivity issues,5/4/2015,5:22:20 PM,Customer Care Call,Sunnyvale,California,94087,No,Solved
308850,Comcast charged me higher than quoted on the phone,27-05-2015,10:43:01 AM,Internet,Sunnyvale,California,94089,No,Solved
331848,Misleading and deceptive sale of Internet service,6/9/2015,10:59:40 PM,Customer Care Call,Sunnyvale,California,94086,No,Solved
307472,Comcast Refund and discontinue Service billing,26-05-2015,2:28:50 PM,Customer Care Call,Sunrise,Florida,33351,No,Open
242577,Comcast service and pricing,17-04-2015,11:08:08 PM,Internet,Suquamish,Washington,98392,No,Closed
265823,Billed for services not ordered or recieved,30-04-2015,9:47:27 AM,Customer Care Call,Surf City,New Jersey,8008,No,Closed
213518,Xfinity/Comcast throttles bandwidth way below contract level,4/2/2015,8:29:01 AM,Customer Care Call,Suwanee,Georgia,30024,No,Closed
344883,Comcast Data Usage Limit in Atlanta,17-06-2015,9:54:55 AM,Customer Care Call,Suwanee,Georgia,30024,No,Solved
369563,comcast data caps,27-06-2015,12:33:29 AM,Internet,Suwanee,Georgia,30038,No,Pending
290085,COMCAST INTERNET,14-05-2015,2:32:01 PM,Customer Care Call,Swedesboro,New Jersey,8085,No,Solved
345639,Recent fines to AT&T and possibly...,17-06-2015,1:23:44 PM,Internet,Swoyersville,Pennsylvania,18704,No,Open
358840,Predatory Monopolistic Pricing,23-06-2015,3:07:40 PM,Customer Care Call,Sykesville,Maryland,21784,No,Solved
363603,Outrageous Comcast charges,24-06-2015,10:22:12 PM,Internet,Sykesville,Maryland,21784,No,Solved
371208,Price fixing and monopolistic behaivor,28-06-2015,6:33:01 PM,Customer Care Call,Sykesville,Maryland,21784,No,Solved
258152,Customer service,27-04-2015,7:00:03 AM,Internet,Tabernacle,New Jersey,8088,No,Closed
326331,bills/identity,6/5/2015,8:44:55 PM,Customer Care Call,Tacoma,Washington,98405,No,Solved
362484,"I pay for 50 mbps, get 10 at best",24-06-2015,3:49:24 PM,Customer Care Call,Tacoma,Washington,98422,No,Open
369894,Poor service from Xfinity,27-06-2015,12:21:07 PM,Customer Care Call,Tacoma,Washington,98445,Yes,Solved
221876,Comcast Practices/ billing,4/7/2015,2:17:17 PM,Internet,Tallahassee,Florida,32317,No,Closed
233356,Comcast cable,13-04-2015,7:20:05 PM,Internet,Tallahassee,Florida,32317,No,Closed
261206,Complaint regarding Comcast,28-04-2015,12:15:08 PM,Customer Care Call,Tallahassee,Florida,32317,No,Closed
279834,Intermittent internet,5/8/2015,10:50:03 AM,Customer Care Call,Tallahassee,Florida,32303,No,Closed
304971,unreliable connection,23-05-2015,5:15:49 PM,Internet,Tallahassee,Florida,32308,Yes,Solved
304972,unreliable connection,23-05-2015,5:15:51 PM,Customer Care Call,Tallahassee,Florida,32308,Yes,Closed
325610,Comcast is awful,6/5/2015,2:50:45 PM,Customer Care Call,Tallahassee,Florida,32303,Yes,Solved
361123,Comcast Billing,24-06-2015,10:05:42 AM,Internet,Tallahassee,Florida,32311,Yes,Solved
361389,Tallahassee Comcast rates high without competition,24-06-2015,11:15:55 AM,Internet,Tallahassee,Florida,32312,No,Solved
362352,60 day delay in cancelling service agreement,24-06-2015,3:18:29 PM,Customer Care Call,Tallahassee,Florida,32308,No,Solved
366673,Unfair Billing Practices,25-06-2015,6:09:01 PM,Internet,Tallahassee,Florida,32303,No,Solved
368496,Internet Speed,26-06-2015,2:56:36 PM,Internet,Tallahassee,Florida,32304,No,Solved
310791,Comcast Internet Issue,28-05-2015,7:32:55 AM,Internet,Tamarac,Florida,33321,No,Solved
246156,Xfinity Issues,20-04-2015,10:28:38 PM,Internet,Taylorsville,Utah,84123,No,Closed
344114,Back to back bill,16-06-2015,5:33:34 PM,Customer Care Call,Taylorsville,Utah,84129,No,Solved
267864,"loss of signal SEVERAL times a day, VERY slow connectivity very often, Several issues with television also not just internet",5/1/2015,2:40:47 AM,Customer Care Call,Tenino,Washington,98589,No,Closed
346171,Poor service/paying for unusable services,17-06-2015,3:23:40 PM,Internet,Tewksbury,Alabama,1876,Yes,Solved
257261,Scam concerning Ham License register book.,25-04-2015,6:24:50 PM,Customer Care Call,Texas City,Texas,77590,No,Closed
360561,Comcast bill doubled without notice,23-06-2015,11:48:31 PM,Customer Care Call,The Woodlands,Texas,77380,No,Open
331448,Comcast Complaint,6/9/2015,7:13:21 PM,Customer Care Call,Thornton,Colorado,80229,No,Closed
258344,"Comcast bars HBOGo from streaming to purchased device of my choosing, PS4",27-04-2015,10:28:11 AM,Customer Care Call,Three Rivers,Michigan,49093,No,Closed
283584,internet services,5/11/2015,1:53:04 PM,Customer Care Call,Tiburon,California,94920,No,Closed
220830,Comcast charges in violation of contract,4/6/2015,11:17:15 PM,Customer Care Call,Tigard,Oregon,97223,No,Closed
374193,Someone at Comcast added services without me knowing,30-06-2015,10:47:43 AM,Internet,Tomball,Texas,77375,No,Solved
235976,Comcast won't pay me my refund,14-04-2015,8:55:51 PM,Internet,Toney,Alabama,35773,No,Closed
342712,Data caps for broadband internet,16-06-2015,10:07:01 AM,Internet,Topsham,Maine,4086,Yes,Open
318166,Comcast had said I had a credit but then issued a regular bill,6/2/2015,3:29:26 AM,Customer Care Call,Tracy,California,95376,Yes,Solved
256900,Comcast,25-04-2015,12:59:55 PM,Internet,Trenton,New Jersey,8608,No,Closed
252485,why am I paying for this ?,23-04-2015,1:29:05 PM,Customer Care Call,Triangle,Virginia,22172,No,Closed
375640,Comcast service complaint,30-06-2015,5:26:53 PM,Internet,Troy,Michigan,48083,No,Pending
332583,Complaint about Comcast,6/10/2015,12:39:27 PM,Internet,Tualatin,Oregon,97062,No,Solved
360650,Comcast complaint,24-06-2015,12:39:23 AM,Internet,Tualatin,Oregon,97062,No,Open
307797,Comcast is inaccurately measuring bandwidth consumption.,26-05-2015,4:29:12 PM,Internet,Tucker,Georgia,30084,No,Closed
243690,Data capping and lack of options in Tucson AZ,19-04-2015,3:14:43 PM,Internet,Tucson,Arizona,85743,Yes,Closed
218553,Poor Internet Service,4/5/2015,4:12:12 PM,Internet,Tucson,Arizona,85718,No,Closed
257660,comcast is changing my paper bill to ecobill without my consent,26-04-2015,11:59:36 AM,Customer Care Call,Tucson,Arizona,85704,No,Closed
263031,"Internet ""Overage"" Charges",28-04-2015,9:52:27 PM,Customer Care Call,Tucson,Arizona,85737,No,Closed
272685,Improper Billing/Services,5/4/2015,7:36:08 PM,Internet,Tucson,Arizona,85718,No,Solved
303296,Data Caps,22-05-2015,12:32:45 PM,Customer Care Call,Tucson,Arizona,85718,No,Open
303430,Data Caps,22-05-2015,1:19:55 PM,Internet,Tucson,Arizona,85718,Yes,Closed
309981,"Comcast ""Unlimited"" Internet Access recently limited to 300GB per month",27-05-2015,5:10:24 PM,Internet,Tucson,Arizona,85741,No,Solved
313928,Deceptive Advertising,29-05-2015,3:46:14 PM,Internet,Tucson,Arizona,85749,No,Solved
326487,Comcast data cap/meter,6/6/2015,1:42:02 AM,Customer Care Call,Tucson,Arizona,85742,Yes,Solved
347736,Data Cap,18-06-2015,12:35:23 AM,Internet,Tucson,Arizona,85741,No,Open
353020,Comcast Data Meter/Cap,19-06-2015,7:01:42 PM,Internet,Tucson,Arizona,85742,Yes,Closed
360493,Comcast service and billing,23-06-2015,11:14:43 PM,Internet,Tucson,Arizona,85745,No,Solved
361278,Data Limits,24-06-2015,10:49:25 AM,Customer Care Call,Tucson,Arizona,85749,No,Solved
360586,Tucson Comcast Data Caps on Internet Service,24-06-2015,12:03:41 AM,Customer Care Call,Tucson,Arizona,85718,No,Pending
363735,Data Cap,25-06-2015,12:36:03 AM,Customer Care Call,Tucson,Arizona,85742,No,Pending
363773,Home Internet Data Caps,25-06-2015,2:07:29 AM,Internet,Tucson,Arizona,85741,No,Pending
368168,Comcast falsely claims service is provided in neighborhood,26-06-2015,1:22:52 PM,Customer Care Call,Tucson,Arizona,85718,No,Solved
367324,Data usage cap with Comcast Xfinity,26-06-2015,1:53:47 AM,Internet,Tucson,Arizona,85750,No,Pending
336982,Comcast monopoly,6/12/2015,1:18:20 PM,Internet,Tukwila,Washington,98188,No,Solved
374566,Comcast Data Usage Plan Trial,30-06-2015,12:42:23 PM,Internet,Tupelo,Mississippi,38804,No,Pending
357359,Comcast slowing internet speeds intentionally,22-06-2015,11:36:40 PM,Internet,Turnersville,New Jersey,8012,Yes,Solved
335869,Xfinity Data Caps,6/11/2015,7:52:22 PM,Customer Care Call,Tuscaloosa,Alabama,35401,No,Solved
360717,Comcast Data Caps and Throttling,24-06-2015,1:31:17 AM,Customer Care Call,Tuscaloosa,Alabama,35401,No,Pending
226421,Increased monthly fee on 3 year contract,4/9/2015,1:07:49 PM,Customer Care Call,Tuscumbia,Alabama,35674,Yes,Closed
302629,installation fee,21-05-2015,9:33:25 PM,Customer Care Call,Union City,California,94587,No,Open
310832,Comcast issues don't get resolved,28-05-2015,8:35:51 AM,Internet,Union City,Georgia,30291,No,Pending
354508,Data Cap,21-06-2015,9:25:06 AM,Customer Care Call,Union City,Georgia,30291,No,Solved
356764,shitty comcast,22-06-2015,5:52:29 PM,Customer Care Call,Urbana,Illinois,61801,No,Pending
359468,shitty comcast service,23-06-2015,5:20:00 PM,Customer Care Call,Urbana,Illinois,61801,No,Pending
360548,Terrible pricing for only one viable option,23-06-2015,11:36:12 PM,Internet,Vacaville,California,95687,No,Solved
242410,Unfair Billing Practice and Services,17-04-2015,8:03:20 PM,Customer Care Call,Vallejo,California,94589,Yes,Closed
